pid,overallqual,yearbuilt,centralair,grlivarea,fullbath,salecondition,saleprice
527108030,8,2005,Y,2064,2,Normal,250000
527108040,8,2005,Y,1801,2,Normal,239900
527108060,7,2005,Y,2212,2,Abnormal,309000
527108090,7,2006,Y,2021,2,Abnormal,274725
527146135,8,1994,Y,2687,2,Normal,270000
527158020,6,1993,Y,1169,2,Normal,183500
527163020,6,1993,Y,1501,2,Normal,165600
527166030,7,1998,Y,1632,2,Normal,176500
527182020,8,1987,Y,1204,2,Normal,130000
527190050,7,1987,Y,1767,2,Normal,239000
527190220,8,1985,Y,1742,2,Normal,275000
527210030,9,2005,Y,2798,3,Abnormal,457347
527210040,10,2006,Y,3390,3,Abnormal,545224
527210050,9,2006,Y,2473,2,Abnormal,356383
527212030,9,2005,Y,2868,3,Abnormal,556581
527212040,8,2006,Y,2576,2,Abnormal,361919
527214060,10,2006,Y,2698,2,Abnormal,535000
527216010,9,2005,Y,2795,3,Abnormal,401179
527216050,10,2006,Y,2945,3,Abnormal,438780
527226010,5,1948,Y,2320,2,Normal,169000
527250040,5,1955,N,1056,1,Normal,145000
527252090,9,2005,Y,1714,2,Normal,318000
527254070,8,2005,Y,1826,2,Abnormal,319000
527256120,9,2005,Y,2000,2,Normal,470000
527301010,7,1984,Y,1621,2,Normal,202500
527302080,7,1988,Y,2183,2,Normal,229000
527325160,7,1977,Y,2263,2,Normal,235000
527327080,6,1976,Y,1574,2,Normal,190000
527328010,6,1980,Y,1102,1,Normal,169000
527354040,7,1988,Y,1872,2,Normal,241500
527355060,7,1978,Y,1857,2,Normal,188900
527355280,6,1980,Y,1686,2,Normal,207500
527356020,7,1978,Y,2784,3,Normal,250000
527356060,6,1975,Y,1552,2,Normal,179900
527358090,7,1976,Y,1083,1,Normal,172000
527365010,7,2005,Y,2318,2,Abnormal,294323
527375160,6,1975,Y,1875,3,Normal,184500
527376090,5,1975,Y,1074,1,Normal,153500
527376110,7,1976,Y,1664,2,Normal,162900
527377030,6,1974,Y,1309,1,Normal,181000
527378010,6,1974,Y,1103,2,Normal,155000
527402210,5,1969,Y,1096,1,Abnormal,138800
527402380,4,1970,Y,864,1,Abnormal,116050
527403120,4,1971,Y,858,1,Normal,88000
527404180,4,1971,Y,874,1,Normal,97500
527427210,6,2002,Y,1419,2,Normal,190000
527450010,6,1973,Y,1092,1,Normal,105500
527450080,5,1973,Y,1365,1,Normal,125500
527450210,6,1973,Y,987,1,Normal,83000
527450460,6,1972,Y,1030,1,Normal,116000
527451200,6,1971,Y,1218,1,Abnormal,91500
527451380,6,1972,Y,1218,1,Normal,118000
527451450,6,1972,Y,948,1,Normal,89000
527451460,6,1972,Y,1092,1,Normal,108000
527451520,6,1972,Y,987,1,Normal,94500
527452070,6,1975,Y,1069,2,Normal,146300
527452290,5,1967,Y,1387,1,Normal,145000
527452310,5,1967,Y,900,1,Normal,123000
527453070,7,1976,Y,1055,2,Normal,137500
527455100,6,1976,Y,1456,2,Normal,144000
528102010,9,2004,Y,1980,2,Normal,315000
528102080,9,2006,Y,2589,2,Abnormal,412083
528106010,9,2006,Y,2596,3,Abnormal,342643
528106120,8,2004,Y,1618,2,Normal,252000
528110050,10,2006,Y,2076,2,Abnormal,465000
528112010,7,2006,Y,1740,2,Abnormal,293000
528114010,9,2005,Y,1868,2,Normal,415000
528116030,9,2004,Y,1850,2,Normal,326000
528118010,8,2005,Y,2376,3,Abnormal,325300
528118020,8,2004,Y,2452,3,Normal,309000
528118110,9,2005,Y,2206,2,Abnormal,300000
528120110,8,2005,Y,2098,2,Normal,275500
528120140,9,2005,Y,2091,2,Abnormal,338500
528138030,9,2005,Y,2324,3,Abnormal,345000
528142010,8,2005,Y,2253,2,Abnormal,344133
528142060,8,2006,Y,2389,2,Abnormal,298236
528142070,8,2005,Y,2358,2,Abnormal,329900
528142110,9,2003,Y,1944,2,Normal,360000
528144030,8,2006,Y,1970,2,Abnormal,281000
528150080,9,2005,Y,1792,2,Abnormal,372397
528150090,9,2004,Y,1780,2,Normal,378000
528164040,9,2003,Y,1792,2,Normal,374000
528170040,9,2005,Y,2728,2,Abnormal,437154
528172020,8,2005,Y,1904,2,Normal,275000
528172150,8,2004,Y,1914,2,Normal,279000
528174080,7,2005,Y,1364,2,Normal,185850
528180080,9,2005,Y,1565,2,Normal,282500
528181030,7,2005,Y,1368,2,Abnormal,202500
528181040,7,2005,Y,1368,2,Abnormal,202665
528186100,9,2006,Y,1686,2,Abnormal,332200
528186110,9,2006,Y,1666,2,Abnormal,310090
528188040,7,2003,Y,1405,2,Normal,171750
528218030,6,2005,Y,1316,2,Abnormal,169990
528218060,6,2005,Y,1456,2,Abnormal,170440
528218080,7,2006,Y,1492,2,Abnormal,169985
528218130,7,2006,Y,1496,2,Abnormal,179665
528218140,7,2006,Y,1863,2,Abnormal,219210
528221010,6,2006,Y,1326,2,Abnormal,174190
528221100,6,2006,Y,1456,2,Abnormal,172785
528222010,8,2004,Y,2373,2,Abnormal,258000
528222020,7,2006,Y,1492,2,Abnormal,185101
528228280,7,2006,Y,1364,2,Abnormal,210250
528228325,7,2003,Y,1557,2,Normal,234000
528228340,8,2003,Y,1456,2,Normal,215000
528228360,7,2002,Y,1511,2,Normal,246990
528228415,7,2004,Y,1414,2,Normal,178740
528228430,7,2004,Y,1548,2,Normal,225000
528228545,7,2005,Y,1248,2,Abnormal,167240
528228550,7,2005,Y,1142,2,Abnormal,156820
528228565,7,2005,Y,1506,2,Normal,213490
528228575,8,2006,Y,1567,2,Abnormal,264561
528228580,7,2006,Y,1500,2,Abnormal,246578
528231050,5,2005,Y,1838,2,Normal,192140
528235050,6,2002,Y,1509,2,Normal,183200
528235130,8,2004,Y,1414,2,Normal,178000
528235190,7,2004,Y,1598,2,Normal,201490
528240080,8,2000,Y,1936,2,Normal,230500
528250060,7,2003,Y,1509,2,Normal,180000
528275060,6,2000,Y,1664,2,Normal,172400
528275080,6,2000,Y,1889,2,Normal,215000
528280100,7,1998,Y,1886,2,Normal,199900
528290140,6,2000,Y,1671,2,Normal,173000
528292080,7,2006,Y,2322,3,Abnormal,287602
528294070,7,1999,Y,2291,2,Normal,230000
528315030,8,1997,Y,2392,2,Normal,348000
528315070,8,1998,Y,1976,2,Normal,286000
528315080,8,2000,Y,2234,2,Normal,300000
528320060,10,1995,Y,3627,3,Normal,625000
528327010,9,2000,Y,2855,2,Normal,405000
528344060,8,1998,Y,1924,2,Normal,280000
528348010,8,1998,Y,2263,2,Abnormal,258000
528358030,8,1995,Y,2726,2,Normal,350000
528360050,9,1993,Y,3500,3,Normal,584500
528363070,8,1994,Y,2494,2,Normal,321000
528365090,8,1994,Y,2526,2,Normal,290000
528366040,8,1993,Y,2799,2,Normal,315000
528429060,8,2005,Y,1964,2,Abnormal,252000
528429100,8,2006,Y,1670,2,Abnormal,336820
528429120,8,2005,Y,2097,1,Abnormal,423000
528429130,8,2006,Y,1660,2,Abnormal,290000
528439030,7,2005,Y,1616,2,Normal,232000
528445010,8,2006,Y,1504,2,Abnormal,199000
528456200,8,2006,Y,1278,2,Abnormal,198600
528477010,9,2006,Y,2640,3,Abnormal,405749
528477030,8,2006,Y,1489,2,Abnormal,232600
528480070,8,2006,Y,1939,2,Abnormal,266000
528480100,7,2005,Y,1553,2,Abnormal,186500
528480110,6,2005,Y,1716,2,Normal,200825
528480150,7,2006,Y,1576,2,Abnormal,197000
528488110,6,2006,Y,1262,2,Abnormal,185000
528488120,7,2005,Y,1266,2,Normal,176000
528488130,7,2006,Y,1301,2,Abnormal,187750
531363080,6,2005,Y,1142,1,Normal,139500
531367010,7,2005,Y,1400,2,Abnormal,186800
531375060,6,2005,Y,1131,1,Abnormal,132000
531375070,6,2005,Y,1141,1,Abnormal,142500
531375100,6,2004,Y,1158,1,Abnormal,158000
531376030,7,2005,Y,1686,2,Normal,184000
531376050,7,2005,Y,1585,2,Normal,184900
531379030,6,1997,Y,1837,2,Normal,187000
531450040,6,1992,Y,1603,2,Normal,175900
531451290,6,1992,Y,1731,2,Family,248500
531452080,6,1990,Y,1398,2,Normal,172000
531452100,6,1991,Y,1217,2,Normal,151000
531452210,6,1994,Y,1320,2,Normal,150000
531478010,4,1966,Y,1056,1,Normal,107000
531479030,5,1965,Y,965,1,Abnormal,119900
532351060,5,1962,Y,988,1,Normal,129500
532351090,5,1963,Y,1728,2,Abnormal,125000
532351150,6,1977,Y,1654,2,Normal,119500
532353030,5,1962,Y,1211,1,Normal,144000
532353180,6,1977,Y,1212,1,Normal,151000
532376080,5,1965,Y,984,1,Normal,126000
532376180,5,1968,Y,909,1,Normal,116000
532376250,5,1963,Y,925,1,Normal,133500
532378050,5,1965,Y,1024,1,Normal,120875
532378070,5,1965,Y,935,1,Normal,137000
532378130,5,1964,N,912,1,Normal,124000
532378160,5,1961,Y,1236,1,Normal,135000
532378220,5,1967,Y,941,1,Normal,129200
532476050,7,1974,Y,2646,2,Normal,260000
533110130,8,1991,Y,2417,2,Normal,260000
533125120,8,1992,Y,2826,2,Normal,334000
533127080,8,1993,Y,2520,2,Abnormal,310000
533128030,7,1992,Y,2295,2,Normal,268000
533128090,8,1994,Y,1624,2,Normal,262000
533206040,7,2004,Y,1143,1,Normal,176400
533208050,8,2005,Y,1247,1,Normal,197000
533212100,7,2005,Y,1200,2,Normal,151000
533212110,7,2005,Y,1223,2,Normal,147400
533212120,7,2005,Y,1223,2,Normal,149900
533212130,7,2005,Y,1200,2,Abnormal,144152
533221080,6,2000,Y,1524,2,Normal,166000
533223010,7,1999,Y,1452,2,Normal,183900
533223080,7,2000,Y,1382,2,Normal,165000
533223110,7,2003,Y,1080,2,Normal,139000
533241010,7,1997,Y,1694,2,Normal,200000
533242030,8,2001,Y,1568,2,Normal,221000
533250130,8,1995,Y,1494,1,Normal,270000
533252020,6,1977,Y,1208,1,Normal,165000
533253030,8,1980,Y,1235,1,Normal,214000
533253050,8,1980,Y,1036,1,Normal,188000
533253090,8,1980,Y,1226,1,Normal,190000
533253160,8,1978,Y,1226,1,Normal,170000
533350050,9,1981,Y,1842,0,Normal,385000
534125210,5,1972,Y,1193,2,Normal,146500
534126060,7,1968,Y,1920,3,Normal,170000
534127190,7,1968,Y,2156,2,Normal,262500
534127270,6,1968,Y,1416,2,Normal,179900
534128210,6,1968,Y,2654,2,Normal,250000
534129230,6,1972,Y,1790,1,Normal,165150
534175100,7,1967,Y,1334,2,Normal,164500
534176250,7,1969,Y,1164,1,Normal,140000
534201130,5,1967,Y,980,2,Normal,135500
534201230,5,1968,Y,1051,1,Normal,142000
534201250,5,1968,Y,1770,1,Normal,155000
534201260,6,1968,Y,976,1,Abnormal,157500
534201280,5,1968,Y,1052,1,Normal,138500
534201300,5,1968,Y,898,1,Normal,140000
534202020,5,1966,Y,1051,1,Normal,124400
534202180,5,1967,Y,1141,1,Normal,158000
534226060,5,1965,Y,1200,1,Normal,146000
534250300,6,1971,Y,1993,2,Normal,190000
534275010,5,1961,Y,1050,1,Normal,136500
534276010,5,1958,Y,864,1,Normal,129900
534276230,5,1959,Y,1712,2,Family,145000
534400120,6,1965,Y,1565,2,Abnormal,185900
534403280,6,1964,Y,1251,1,Normal,160000
534403400,6,1964,Y,1488,1,Normal,167000
534403440,5,1964,Y,1440,1,Normal,157500
534427090,6,1958,Y,1095,1,Normal,140000
534428060,5,1958,Y,1053,1,Abnormal,150000
534429130,5,1960,Y,1248,1,Normal,151500
534430050,6,1934,Y,816,1,Normal,129800
534430110,5,1954,Y,1008,1,Normal,137000
534431030,5,1947,Y,1043,1,Normal,137000
534451050,4,1946,Y,1230,1,Abnormal,121600
534451120,4,1923,Y,869,1,Normal,85500
534451130,4,1926,Y,747,1,Normal,79900
534453150,5,1908,Y,1252,1,Normal,127000
534455080,5,1961,Y,1433,1,Normal,161000
534475160,5,1952,Y,1624,1,Abnormal,146500
534476100,5,1951,Y,1216,1,Normal,135000
534477030,5,1951,N,2136,2,Normal,137900
534479130,6,1941,Y,1578,1,Normal,133000
534479240,5,1949,Y,1728,1,Normal,137000
534479300,5,1954,Y,936,1,Normal,121000
535101110,5,1967,Y,1584,2,Normal,119000
535103070,6,1964,Y,1246,1,Normal,172000
535105160,5,1961,Y,1235,1,Abnormal,98600
535125060,7,1966,Y,2157,2,Normal,226000
535150240,5,1954,Y,1128,1,Family,118000
535150300,8,1918,Y,3112,2,Abnormal,235000
535151080,6,1963,Y,1008,1,Normal,135000
535151130,5,1962,Y,1190,1,Normal,132500
535152070,5,1959,Y,1144,1,Normal,143000
535152280,5,1957,Y,1364,1,Normal,132000
535176050,6,1960,Y,1383,1,Normal,145250
535177100,6,1958,Y,1336,1,Normal,162000
535178100,5,1956,Y,1370,1,Normal,148000
535179050,5,1957,Y,1092,1,Normal,141000
535180020,6,1956,Y,1124,1,Normal,153000
535180070,5,1957,Y,1236,1,Normal,134450
535301010,5,1979,Y,943,1,Normal,135960
535301150,6,1954,Y,1050,1,Abnormal,156000
535303050,6,1954,Y,1375,1,Normal,140000
535304020,5,1952,Y,1008,1,Normal,139500
535305120,6,1951,Y,1575,1,Normal,155000
535325130,5,1956,Y,1145,1,Normal,127000
535325340,5,1956,Y,1005,1,Normal,133500
535325350,5,1955,Y,1056,1,Normal,125000
535325450,5,1951,Y,884,1,Normal,142000
535325460,7,1941,Y,2039,1,Abnormal,167000
535327210,5,1956,Y,1384,1,Normal,159000
535353180,5,1925,Y,2640,2,Normal,180000
535354130,6,1947,Y,1312,1,Normal,127000
535355100,6,1924,Y,1310,2,Normal,112000
535375040,3,1930,Y,713,1,Normal,99800
535376090,5,1954,Y,833,1,Normal,117000
535376100,5,1921,Y,1073,1,Abnormal,108480
535377070,3,1929,N,715,1,Normal,68000
535377100,4,1900,Y,720,1,Normal,86900
535379100,5,1920,Y,1130,1,Normal,120000
535380010,6,1915,Y,1595,2,Normal,155500
535380130,4,1910,Y,1760,1,Abnormal,80000
535381060,3,1915,Y,1214,1,Family,105000
535382020,5,1900,N,2414,2,Normal,160000
535382130,5,1936,Y,1466,2,Normal,170000
535401140,6,1965,Y,1324,2,Abnormal,160000
535402070,5,1966,Y,1086,1,Normal,159950
535402100,6,1963,Y,1146,1,Normal,165000
535402220,6,1962,Y,1734,1,Normal,159000
535402230,6,1962,Y,1207,1,Normal,147000
535403040,5,1964,Y,912,1,Abnormal,115000
535403150,6,1959,Y,1194,1,Normal,159500
535403200,6,1959,Y,864,1,Abnormal,120000
535404080,5,1957,Y,816,1,Normal,129900
535425040,6,1961,Y,1773,2,Normal,183000
535425050,7,1959,Y,1472,2,Normal,157500
535425080,7,1962,Y,2448,3,Normal,277500
535426195,5,1957,Y,1600,1,Normal,207500
535450100,4,1950,Y,1521,1,Normal,147500
535450180,4,1949,N,1192,1,Abnormal,135000
535451190,5,1950,Y,1040,1,Normal,109500
535451210,4,1950,Y,1040,1,Normal,109900
535453160,5,1959,Y,1040,1,Normal,133700
535454030,3,1950,N,1040,2,Normal,81400
535454050,3,1949,N,1040,2,Normal,87500
535454060,3,1950,N,1040,2,Normal,93500
535456010,5,1960,Y,1556,2,Normal,119000
535456020,5,1959,Y,1150,1,Normal,141000
535457070,5,1961,Y,1150,1,Normal,146000
535477060,6,1966,Y,1348,1,Normal,155000
535478010,5,1962,Y,999,1,Normal,134500
535478070,7,1962,Y,1045,1,Normal,120000
535478090,5,1962,Y,864,1,Normal,105000
535478110,5,1962,Y,1025,1,Normal,124000
902100110,5,1900,Y,2014,2,Normal,169000
902100130,4,1925,N,1328,1,Family,107000
902101050,5,1948,Y,1668,1,Normal,135000
902103090,4,1920,N,1657,1,Normal,111500
902104020,6,1900,Y,1416,1,Normal,156500
902106040,7,1925,Y,1641,1,Normal,178000
902106090,7,1900,Y,1428,1,Normal,139900
902108060,7,1930,N,1004,1,Normal,105000
902109010,6,1930,Y,813,1,Normal,110000
902110120,4,1900,N,1951,2,Normal,111500
902110130,6,1924,N,1032,1,Abnormal,108000
902111010,5,1925,Y,844,1,Normal,111500
902125020,5,1880,Y,1750,1,Abnormal,124000
902128020,4,1950,Y,864,1,Normal,105000
902128100,6,1920,Y,1118,1,Normal,116000
902134060,3,1905,Y,1376,1,Normal,96900
902204060,5,1955,Y,960,1,Normal,135500
902204120,5,1924,Y,1566,1,Normal,139000
902206020,3,1921,Y,492,1,Normal,61500
902206090,6,1945,Y,1182,1,Normal,120000
902207080,3,1955,Y,1163,1,Normal,126175
902207110,3,1920,Y,840,1,Normal,64000
902301120,6,1910,N,1928,2,Normal,137000
902305090,4,1900,N,1774,2,Normal,87000
902325050,7,1914,N,1768,1,Normal,163000
902325100,7,1910,Y,2104,2,Normal,155000
902325160,5,1900,N,1440,1,Normal,79000
902328100,7,1916,Y,1690,1,Normal,144000
902329070,6,1910,N,1368,1,Normal,114504
902329090,7,1920,Y,1762,1,Normal,157000
902400090,6,1923,Y,1200,1,Family,125000
902400110,10,1892,Y,3608,2,Normal,475000
902401090,5,1920,N,1248,2,Normal,93500
902406030,5,1958,Y,960,1,Normal,125000
902456015,3,1918,N,1020,1,Normal,64500
903200050,4,1941,Y,788,1,Abnormal,100000
903202120,6,1939,Y,1577,1,Normal,140200
903206160,6,1924,N,1827,1,Normal,202500
903225090,6,1947,Y,1664,2,Normal,159000
903229040,5,1939,Y,1118,1,Normal,119900
903231070,6,1934,Y,1176,1,Normal,114500
903231190,5,1936,Y,1344,1,Normal,115000
903231220,3,1930,Y,1162,1,Abnormal,75000
903231240,5,1925,N,1015,1,Abnormal,88000
903232170,4,1947,N,912,1,Normal,80500
903233100,5,1928,Y,1576,1,Family,149000
903233220,5,1930,Y,1324,1,Normal,110000
903234030,6,1925,Y,1103,1,Normal,110500
903235020,5,1921,Y,616,1,Normal,89000
903236200,5,1922,Y,1048,1,Normal,113000
903400030,5,1925,Y,816,1,Normal,109000
903425190,6,1962,Y,2486,2,Normal,220000
903425340,4,1970,N,960,1,Normal,129000
903430090,6,1910,Y,1635,1,Normal,117000
903430130,4,1941,N,693,1,Normal,52500
903451050,4,1924,Y,1430,2,Abnormal,107000
903452090,5,1910,Y,1330,1,Normal,116500
903454020,5,1919,N,819,1,Abnormal,72000
903454080,6,1937,Y,1376,2,Normal,119500
903455090,5,1938,Y,1360,1,Normal,125500
903456060,3,1922,N,1077,1,Normal,91000
903456090,6,1935,N,754,1,Normal,84500
903458010,6,1930,Y,984,1,Family,90000
904100030,5,1951,Y,1422,1,Normal,137500
904100090,6,1964,Y,1921,2,Normal,150000
904100170,5,1950,Y,1640,1,Normal,131000
904101040,5,1958,Y,1352,1,Abnormal,130000
904301410,5,1935,N,1032,1,Normal,125000
904302020,5,1936,Y,879,1,Normal,80000
904302030,7,2004,Y,1073,2,Normal,157000
905100030,4,1963,Y,1382,1,Normal,148000
905101330,4,1967,Y,1296,2,Normal,90000
905101450,6,1963,Y,1068,1,Normal,154500
905103130,5,1967,Y,1064,1,Normal,153600
905103140,5,1966,Y,1320,1,Abnormal,164500
905103180,6,1964,Y,934,1,Normal,132000
905105010,5,1966,Y,1059,1,Abnormal,142500
905106210,5,1968,Y,1159,1,Normal,158000
905107070,6,1978,Y,1400,1,Normal,149500
905107220,5,1967,Y,1458,1,Normal,165000
905107240,5,1968,Y,1721,2,Normal,180000
905107300,6,1978,Y,1040,1,Normal,160500
905108090,5,1977,Y,1967,2,Normal,156500
905108120,5,1977,Y,1949,2,Normal,157000
905200280,5,1958,Y,1920,2,Normal,172500
905200290,5,1957,Y,1803,2,Normal,155000
905200340,5,1955,Y,1779,1,Abnormal,170000
905200380,5,1924,N,872,1,Normal,105000
905200490,4,1965,Y,960,0,Normal,145000
905201090,5,1956,Y,1437,1,Normal,168000
905202190,7,1967,Y,1830,1,Normal,278000
905202210,5,1963,Y,1000,1,Normal,164000
905225080,7,1953,Y,2287,2,Normal,225000
905300010,5,1971,Y,810,1,Normal,130000
905300080,5,1974,Y,894,1,Normal,142500
905351045,7,1980,Y,1700,2,Normal,148400
905351150,7,1986,Y,1453,1,Abnormal,190000
905402110,4,1954,Y,1350,1,Normal,146000
905403050,5,1942,N,1150,1,Family,128000
905426100,5,1948,Y,2008,3,Normal,225000
905426150,6,1966,Y,2201,2,Abnormal,274970
905427010,6,1928,Y,2009,2,Normal,235000
905427030,6,1935,Y,3672,3,Normal,415000
905427140,5,1962,Y,1560,2,Normal,182000
905451050,5,1952,Y,1488,1,Normal,135000
905451410,5,1955,Y,1057,1,Normal,137000
905452140,6,1954,Y,1855,2,Normal,136900
905452150,6,1953,Y,1609,1,Normal,149900
905475150,5,1952,Y,1148,1,Normal,123500
905477010,5,1954,Y,1124,1,Normal,93000
905480160,5,1948,Y,1456,1,Normal,91500
906202040,6,1985,Y,1298,2,Normal,180000
906204180,6,1989,Y,2559,2,Abnormal,209000
906223180,8,1993,Y,1911,2,Normal,215000
906225180,6,1993,Y,1440,2,Normal,224500
906380110,7,2005,Y,1876,2,Abnormal,229800
906380150,7,2005,Y,1208,2,Abnormal,183600
906380170,7,2006,Y,1220,2,Abnormal,194000
906380180,7,2006,Y,1294,2,Abnormal,193879
906382030,7,2005,Y,1614,2,Abnormal,221500
906382040,7,2006,Y,1498,2,Abnormal,204900
906382050,7,2006,Y,1962,2,Abnormal,239799
906392090,6,2006,Y,1846,2,Abnormal,233555
906392100,7,2005,Y,1734,2,Normal,260000
906392120,8,2005,Y,1590,2,Abnormal,294900
906394010,7,2005,Y,1809,2,Abnormal,209700
906394040,7,2005,Y,1614,2,Normal,225000
906394060,7,2005,Y,1596,2,Normal,181000
906420020,8,1992,Y,1915,2,Abnormal,220000
906426090,5,1964,Y,1582,2,Normal,190000
906475050,6,1969,Y,988,1,Normal,180000
906475200,7,1975,Y,1533,2,Normal,280000
906476140,6,1968,Y,1388,2,Abnormal,158900
907125020,5,1996,Y,914,1,Normal,148000
907125080,5,1996,Y,1100,1,Normal,145000
907130110,6,1995,Y,1499,2,Normal,187000
907131070,7,1998,Y,1425,2,Normal,193000
907135230,5,1995,Y,990,1,Normal,156000
907175030,7,2000,Y,1525,2,Normal,235000
907175060,6,1997,Y,1494,2,Normal,217000
907180120,7,1999,Y,1588,2,Normal,214000
907181090,7,1999,Y,1749,2,Normal,196000
907187010,7,1999,Y,1779,2,Normal,217000
907192010,7,2002,Y,1861,2,Normal,200000
907194130,7,2002,Y,1776,2,Normal,192500
907196020,7,2001,Y,1541,2,Normal,205000
907200170,5,1976,Y,954,1,Normal,132500
907201160,6,1977,Y,1388,1,Normal,157500
907201230,6,1978,Y,1282,2,Normal,174000
907202140,5,1969,Y,971,1,Normal,128500
907203010,5,1972,Y,864,1,Normal,128500
907203040,5,1972,Y,894,1,Abnormal,149900
907227090,5,1972,Y,864,1,Normal,119900
907230240,6,1993,Y,1320,2,Normal,137000
907251100,8,2002,Y,1989,2,Normal,255000
907252050,7,2002,Y,1762,2,Normal,222000
907254050,6,1999,Y,1755,2,Normal,214000
907255010,8,2002,Y,1358,1,Normal,220000
907255050,8,2001,Y,1787,2,Normal,275000
907262080,7,2002,Y,1909,2,Normal,197000
907265030,7,2002,Y,1654,2,Normal,230000
907270050,8,1999,Y,2214,2,Normal,268500
907275030,7,1996,Y,2049,2,Normal,210900
907285010,7,1998,Y,1939,2,Normal,227000
907285100,7,1995,Y,1995,2,Normal,237000
907290020,7,1998,Y,2097,2,Normal,274300
907290080,7,2004,Y,1836,2,Normal,216837
907290160,6,2003,Y,848,1,Normal,133000
907290230,6,2004,Y,848,1,Normal,155900
907290260,8,2006,Y,1919,2,Abnormal,233230
907401050,7,2003,Y,1390,2,Normal,207000
907401080,7,2004,Y,1948,2,Normal,195000
907405030,6,2003,Y,1700,2,Normal,200000
907410040,7,2006,Y,1737,2,Abnormal,203160
907410100,7,2005,Y,1611,2,Normal,195800
907410110,7,2005,Y,1552,2,Abnormal,212900
907412010,7,2004,Y,1720,2,Normal,196500
907414040,7,2005,Y,1336,2,Abnormal,198000
907418020,6,2005,Y,1500,2,Abnormal,173900
907420070,6,2005,Y,1456,2,Abnormal,163990
907420090,7,2005,Y,1310,2,Abnormal,164990
908102020,4,1910,Y,1436,2,Normal,98000
908102320,5,1959,Y,1466,1,Normal,149900
908102330,4,1951,Y,1220,1,Normal,102000
908103310,6,1975,Y,1012,2,Abnormal,127500
908103320,6,1975,Y,980,2,Abnormal,127500
908127050,5,1969,Y,1176,1,Abnormal,119900
908128100,7,2003,Y,1724,2,Normal,196500
908130020,6,2002,Y,914,1,Normal,117250
908178050,7,2003,Y,2314,2,Normal,229000
908186060,5,2005,Y,1072,1,Normal,145000
908186070,6,2005,Y,1072,2,Abnormal,140000
908186090,6,2005,Y,1072,1,Abnormal,142500
908188110,7,2004,Y,1709,2,Normal,134000
908188120,7,2004,Y,1709,2,Normal,130000
908188130,6,2004,Y,1709,2,Normal,130000
908188140,7,2004,Y,1709,2,Normal,137500
908188150,7,2004,Y,1708,2,Normal,130000
908225180,4,1948,Y,936,1,Normal,97900
908227010,6,1915,Y,1338,2,Abnormal,92000
908227030,4,1924,N,1669,1,Abnormal,107000
908227040,5,1910,Y,1184,1,Abnormal,81000
908228040,5,1924,Y,1221,1,Normal,104900
908275220,5,1955,Y,864,1,Normal,115000
908275290,4,1954,Y,1482,2,Abnormal,125000
909101050,5,1918,Y,1250,1,Normal,116000
909101080,4,1922,N,1414,1,Abnormal,83000
909101190,4,1912,N,2230,1,Normal,118500
909101330,2,1922,N,498,1,Normal,35000
909103020,4,1910,N,1273,1,Normal,121000
909131125,5,1916,Y,1928,2,Normal,160000
909175030,6,1940,Y,1595,1,Normal,140000
909176180,5,1938,Y,1551,2,Normal,137000
909201180,6,1945,N,1340,1,Abnormal,128000
909250070,7,1926,Y,1479,1,Normal,160000
909250120,5,1914,Y,1784,1,Normal,138887
909250200,6,1920,Y,1510,1,Normal,149000
909250210,5,1926,Y,1522,2,Normal,102000
909253080,7,1919,Y,1636,1,Abnormal,167000
909254070,7,1920,Y,1802,1,Normal,200100
909256010,5,1939,Y,1465,2,Normal,131000
909256020,5,1941,N,1288,1,Normal,112000
909275230,7,1915,Y,1717,1,Abnormal,140000
909275250,6,1920,Y,1550,1,Normal,195000
909276010,8,1929,Y,1517,1,Normal,230000
909276070,5,1940,Y,1717,1,Normal,194000
909279040,4,1922,Y,1180,1,Normal,137500
909280030,7,1936,Y,2057,1,Normal,250000
909280070,7,1929,Y,1671,2,Normal,218000
909281010,6,1932,Y,2345,2,Normal,239000
909282060,7,1932,Y,1609,1,Normal,199500
909282110,6,1930,Y,1801,1,Normal,210000
909425120,6,1956,Y,1811,1,Abnormal,230000
909425180,5,1977,Y,1647,2,Normal,217500
909426060,5,1950,Y,2315,2,Normal,257000
909428110,5,1953,Y,1336,1,Normal,157000
909475020,6,1969,Y,1844,2,Normal,223000
910200020,5,1942,N,976,1,Abnormal,102000
910200060,6,1926,Y,1285,1,Normal,145400
910203100,4,1925,N,672,1,Normal,72000
910203230,4,1925,Y,641,1,Normal,85000
910207110,4,1936,N,951,1,Abnormal,106500
910226060,6,1957,Y,1638,2,Normal,139000
911175360,4,1920,Y,1336,1,Normal,108000
911175410,3,1945,N,729,1,Abnormal,51689
911175430,2,1949,N,480,0,Abnormal,35311
911175440,5,1951,N,1396,2,Abnormal,115000
911225110,3,1916,N,936,1,Normal,78000
911370430,8,2005,Y,1778,2,Abnormal,375000
911370530,8,2004,Y,1646,2,Normal,300000
913350030,6,1979,Y,1625,2,Normal,242500
914452060,6,1978,Y,1664,2,Normal,145000
914474020,8,2001,Y,1491,2,Normal,209000
914476050,6,1977,Y,1004,1,Normal,135000
914476130,6,1975,Y,1210,2,Normal,148000
914476500,7,1988,Y,1959,3,Family,171000
916225130,7,1989,Y,2519,2,Normal,335000
916252170,7,1986,Y,1295,2,Normal,230000
